customer_tweet_id,customer_text,brand_tweet_id,brand_text,customer_created_at,brand_created_at,raw_customer_text,raw_brand_text,manually_corrected_intent,manually_corrected_escalation,gold_intent,gold_escalation,gold_secondary_intent,secondary_intent,intent,gold_escalation_reason,pred_intent,pred_escalation,canned_reply,retrieval_reply,agent_reply
320381,"Yes I have reported, But what about my order which is supposed to be delivered on 6th Oct with #PRIME....#3DAYSDELAY",320382,We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,Sat Oct 07 15:25:32 +0000 2017,Sat Oct 07 15:45:28 +0000 2017,"@AmazonHelp Yes I have reported, But what about my order which is supposed to be delivered on 6th Oct with #PRIME....#3DAYSDELAY",@192339 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
182562,you should change the name of your sale from #AmazonGreatIndianFestival to #AmazonLateDeliveryFestival. Order delayed by 8 days.,182561,I'm sorry to know about the delay. Please reach out to us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,Wed Oct 04 14:48:36 +0000 2017,Wed Oct 04 14:57:32 +0000 2017,"@115850 you should change the name of your sale from #AmazonGreatIndianFestival  to #AmazonLateDeliveryFestival.
Order delayed by 8 days.",@158931 I'm sorry to know about the delay. Please reach out to us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,I'm sorry to know about the delay. Please reach out to us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
16428,Not impressed with Amazon Logistics. Computer parts delayed a week and a refund is the only option? Really disappointed.,16427,I'm sorry it's been delayed. We'd like to look into this. Please send details about this order here: https://t.co/Wze1ktETWY. ^LH,Wed Nov 01 03:27:06 +0000 2017,Wed Nov 01 03:55:24 +0000 2017,@AmazonHelp Not impressed with Amazon Logistics. Computer parts delayed a week and a refund is the only option? Really disappointed.,@119619 I'm sorry it's been delayed. We'd like to look into this. Please send details about this order here: https://t.co/Wze1ktETWY. ^LH,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,I'm sorry it's been delayed. We'd like to look into this. Please send details about this order here: https://t.co/Wze1ktETWY. ^LH,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
103023,"What’s up with @Amazon delaying my last two entirely separate Prime orders? One’s in Kentucky, five extra days late, the other is local, but held up. Come on.",103022,I'm very sorry for this wait. What was the original delivery estimate given at Checkout: https://t.co/Y5jpI9gRhE ^DO,Thu Nov 30 17:46:02 +0000 2017,Thu Nov 30 17:50:27 +0000 2017,"What’s up with @115821 delaying my last two entirely separate Prime orders? One’s in Kentucky, five extra days late, the other is local, but held up. Come on.",@138658 I'm very sorry for this wait. What was the original delivery estimate given at Checkout: https://t.co/Y5jpI9gRhE ^DO,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,I'm very sorry for this wait. What was the original delivery estimate given at Checkout: https://t.co/Y5jpI9gRhE ^DO,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
295331,my parcel was meant to arrive today and it still hasn't?,295329,"I'm sorry for the wait! Deliveries are made up until 21.00. If you don't receive it by then, please let us know! ^SB",Fri Oct 06 17:49:29 +0000 2017,Fri Oct 06 18:05:00 +0000 2017,@AmazonHelp my parcel was meant to arrive today and it still hasn't?,"@186342 I'm sorry for the wait! Deliveries are made up until 21.00. If you don't receive it by then, please let us know! ^SB",order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,"I'm sorry for the wait! Deliveries are made up until 21.00. If you don't receive it by then, please let us know! ^SB","I'm very sorry for the delivery delay! I understand this is urgent. Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
175373,I ordered some supplies on tue which should have arrived Wednesday- they were delayed till Friday but they still didn’t arrive. Can I expect them on Sat ? It is inconvenient to wait in everyday for this delivery. I’m a prime customer - will I get compensation?,175372,I'm sorry the order was delayed! When you have time give us a call. We can be reached 24/7 here: https://t.co/Y5jpI9gRhE ^EP,Sat Nov 25 00:04:58 +0000 2017,Sat Nov 25 00:09:27 +0000 2017,@AmazonHelp I ordered some supplies on tue which should have arrived Wednesday- they were delayed till Friday but they still didn’t arrive.  Can I expect them on Sat ? It is inconvenient to wait in everyday for this delivery. I’m a prime customer - will I get compensation?,@157184 I'm sorry the order was delayed! When you have time give us a call. We can be reached 24/7 here: https://t.co/Y5jpI9gRhE ^EP,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,I'm sorry the order was delayed! When you have time give us a call. We can be reached 24/7 here: https://t.co/Y5jpI9gRhE ^EP,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
271576,Hey @user you've delayed a delivery once again. One more time and I'll be exploring options like @user,271575,I'm sorry for the delay. Has the tracking updated with any delays or a new expected delivery date: https://t.co/1AnkRIunxs? ^CL,Fri Oct 06 02:29:08 +0000 2017,Fri Oct 06 02:57:00 +0000 2017,Hey @117795 you've delayed a delivery once again. One more time and I'll be exploring options like @2300,@180807 I'm sorry for the delay. Has the tracking updated with any delays or a new expected delivery date: https://t.co/1AnkRIunxs? ^CL,order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,I'm sorry for the delay. Has the tracking updated with any delays or a new expected delivery date: https://t.co/1AnkRIunxs? ^CL,"I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
69651,so I took the day off to wait for the Christmas tree delivery and Amazon emails us at 16:20 PM to tell us there is a delay in delivery!? What kind of service is this? I wasted a whole day for this.,69649,"I'm sorry to hear that, were you provided with a new delivery date?^TI",Wed Nov 29 17:06:24 +0000 2017,Wed Nov 29 17:15:32 +0000 2017,@AmazonHelp so I took the day off to wait for the Christmas tree delivery and Amazon emails us at 16:20 PM to tell us there is a delay in delivery!? What kind of service is this? I wasted a whole day for this.,"@131784 I'm sorry to hear that, were you provided with a new delivery date?^TI",order_delayed,AUTO_HANDLE,order_delayed,AUTO_HANDLE,genral_enquiry,genral_enquiry,order_delayed,Delivery delay safely guided by carrier 8 PM delivery window and real-time tracking.,order_delayed,AUTO_HANDLE,We apologize for the delay in your delivery. Please check your order status on Amazon. ^Amazon,"I'm sorry to hear that, were you provided with a new delivery date?^TI","I'm very sorry for the delivery delay! Our carriers deliver until 8 PM. If your package doesn't arrive by then, please check the updated tracking in 'Your Orders' or contact us here: https://amazon.com/contact-us. ^AI"
138904,It is with the delivery company at Preston but is not out for delivery,138906,When was the last update? ^PK,Fri Nov 24 11:24:11 +0000 2017,Fri Nov 24 11:30:11 +0000 2017,@AmazonHelp It is with the delivery company at Preston but is not out for delivery,@147308 When was the last update? ^PK,genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon",When was the last update? ^PK,I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
156815,"Can you tell me when this will be delivered. It is order [ORDER_ID] shipment 2, tracking ID Q36002316913",156817,"Unfortunately, we aren't able to look up your account details via Twitter. Please reach out to us here: https://t.co/JzP7hlA23B so an agent can pull your account information up and check. Thanks! ^WB",Fri Nov 24 18:15:12 +0000 2017,Fri Nov 24 18:25:00 +0000 2017,"@AmazonHelp @115830 Can you tell me when this will be delivered. It is order 205-8296977-8261157 shipment 2, tracking ID Q36002316913","@152013 Unfortunately, we aren't able to look up your account details via Twitter.  Please reach out to us here: https://t.co/JzP7hlA23B so an agent can pull your account information up and check.  Thanks! ^WB",genral_enquiry,AUTO_HANDLE,genral_enquiry,AUTO_HANDLE,order_delayed,order_delayed,genral_enquiry,Standard inquiry addressed via self-service tracking and Amazon help documentation.,genral_enquiry,AUTO_HANDLE,"Thank you for reaching out! You can track your orders, manage account settings, and find answers at amazon.com/help. ^Amazon","Unfortunately, we aren't able to look up your account details via Twitter. Please reach out to us here: https://t.co/JzP7hlA23B so an agent can pull your account information up and check. Thanks! ^WB",I'd be glad to help check on your order and inquiry! What does the estimated delivery date or tracking status say in 'Your Orders'? You can track your shipment details and account settings here: https://amazon.com/your-orders. ^AI
